cong,icpsr,statecode,district,state,party,name,ideo,x2,loglike,nvotes,classerrs,gmp,role,power,leader
68,2863,12,0,NEW JER,100,EDWARDS  E.,-0.055,-0.999,-50.27652,127,22,0.673,,,
68,1312,66,0,NEW MEX,200,BURSUM  H.,0.591,0.447,-48.47343,179,16,0.763,,,
68,5023,66,0,NEW MEX,100,JONES  A.A.,-0.141,-0.098,-42.2158,168,18,0.778,,,
68,2062,13,0,NEW YOR,100,COPELAND,-0.032,0.578,-46.98993,174,21,0.763,,,
68,9705,13,0,NEW YOR,200,WADSWORTH,0.387,-0.746,-47.53757,179,22,0.767,,,
68,8514,47,0,NORTH C,100,SIMMONS  F.,-0.292,-0.639,-43.36253,181,21,0.787,,,
68,7120,47,0,NORTH C,100,OVERMAN  L.,-0.33,-0.745,-45.01363,172,18,0.77,,,
68,3347,36,0,NORTH D,200,FRAZIER  L.,0.079,0.915,-40.098,181,16,0.801,,,
68,5393,36,0,NORTH D,200,LADD  E.F.,0.127,0.269,-53.54013,156,23,0.709,,,
68,3124,24,0,OHIO,200,FESS  S.D.,0.632,0.57,-68.53816,184,38,0.689,,,
68,10203,24,0,OHIO,200,WILLIS  F.,0.777,0.63,-55.05213,185,29,0.743,,,
68,7133,53,0,OKLAHOM,100,OWEN  R.L.,-0.207,-0.606,-21.29169,53,9,0.669,,,
68,4092,53,0,OKLAHOM,200,HARRELD  J.,0.389,0.524,-58.06943,151,27,0.681,,,
68,6367,72,0,OREGON,200,MCNARY  C.,0.28,0.45,-65.76651,187,31,0.703,,,
68,8834,72,0,OREGON,200,STANFIELD,0.381,0.503,-49.13079,149,28,0.719,,,
68,7782,14,0,PENNSYL,200,REED  D.A.,0.418,-0.876,-44.28109,174,21,0.775,,,
68,7334,14,0,PENNSYL,200,PEPPER  G.,0.438,-0.359,-60.43905,182,21,0.717,,,
68,3544,5,0,RHODE I,100,GERRY  P.G.,-0.061,-0.457,-51.95111,133,21,0.677,W,,
68,1957,5,0,RHODE I,200,COLT  L.B.,0.695,-0.004,-20.48835,83,9,0.781,,,
68,6441,5,0,RHODE I,200,METCALF  J.,0.503,-0.519,-14.92928,68,5,0.803,,,
68,2552,48,0,SOUTH C,100,DIAL  N.B.,-0.243,-0.97,-61.13021,168,25,0.695,,,
68,8613,48,0,SOUTH C,100,SMITH  E.D.,-0.426,-0.772,-40.34391,174,16,0.793,,,
68,6954,37,0,SOUTH D,200,NORBECK  P.,0.272,0.962,-75.10412,128,38,0.556,,,
68,8902,37,0,SOUTH D,200,STERLING,0.675,0.73,-57.26085,150,28,0.683,,,
68,6293,54,0,TENNESS,100,MCKELLAR,-0.211,-0.255,-39.36456,187,17,0.81,,,
68,8471,54,0,TENNESS,100,SHIELDS  J.,-0.3,-0.954,-53.02781,132,24,0.669,,,
68,8446,49,0,TEXAS,100,SHEPPARD,-0.348,-0.173,-41.66817,193,16,0.806,,,
68,6109,49,0,TEXAS,100,MAYFIELD,-0.316,-0.317,-32.07963,164,12,0.822,,,
68,5274,67,0,UTAH,100,KING  W.H.,-0.099,-0.995,-95.63618,169,60,0.568,,,
68,8713,67,0,UTAH,200,SMOOT  R.,0.374,-0.228,-49.80927,167,26,0.742,,,
68,3789,6,0,VERMONT,200,GREENE  F.,0.453,-0.714,-10.67853,46,6,0.793,,,
68,2302,6,0,VERMONT,200,DALE  P.H.,0.331,0.024,-53.37408,174,26,0.736,,,
68,9106,40,0,VIRGINI,100,SWANSON  C.,-0.262,-0.809,-50.06847,177,22,0.754,,,
68,3625,40,0,VIRGINI,100,GLASS  C.,-0.144,-0.745,-59.55683,150,32,0.672,,,
68,2595,73,0,WASHING,100,DILL  C.C.,0.031,0.312,-53.89204,176,26,0.736,,,
68,5065,73,0,WASHING,200,JONES  W.L.,0.361,0.547,-77.08921,186,40,0.661,NL,,
68,6856,56,0,WEST VI,100,NEELY  M.M.,-0.154,0.154,-28.37626,177,13,0.852,,,
68,2898,56,0,WEST VI,200,ELKINS  D.,0.35,-0.202,-11.04504,41,8,0.764,,,
68,5607,25,0,WISCONS,200,LENROOT  I.,0.383,0.447,-21.69223,66,11,0.72,,,
68,5401,25,0,WISCONS,200,LAFOLLETTE,-0.038,0.815,-3.13063,62,2,0.951,,,
68,9842,68,0,WYOMING,200,WARREN  F.,0.605,0.024,-29.73719,147,16,0.817,,,
68,5172,68,0,WYOMING,100,KENDRICK,-0.038,-0.086,-54.27123,183,26,0.743,,,
69,9560,41,0,ALABAMA,100,UNDERWOOD,-0.117,-0.841,-36.7851,93,21,0.673,,,
69,4280,41,0,ALABAMA,100,HEFLIN  J.,-0.371,-0.622,-68.57536,207,31,0.718,,,
69,273,61,0,ARIZONA,100,ASHURST  H.,-0.029,-0.003,-70.93128,195,36,0.695,,,
69,1436,61,0,ARIZONA,200,CAMERON  R.,0.414,0.357,-69.48695,211,32,0.719,,,
69,7986,42,0,ARKANSA,100,ROBINSON,-0.205,-0.623,-37.43248,165,13,0.797,L,,
69,1498,42,0,ARKANSA,100,CARAWAY  T.,-0.275,-0.678,-47.18094,167,20,0.754,,,
69,4962,71,0,CALIFOR,200,JOHNSON  H.,0.217,0.92,-53.63187,187,22,0.751,,,
69,8487,71,0,CALIFOR,200,SHORTRIDGE,0.434,-0.031,-51.94267,206,23,0.777,,,
69,6400,62,0,COLORAD,200,MEANS  R.W.,0.373,0.119,-36.77637,139,19,0.768,,,
69,7422,62,0,COLORAD,200,PHIPPS  L.,0.425,-0.473,-52.25611,191,26,0.761,,,
69,6335,1,0,CONNECT,200,MCLEAN  G.,0.47,-0.497,-32.78011,165,16,0.82,,,
69,716,1,0,CONNECT,200,BINGHAM  H.,0.607,-0.795,-31.3041,193,14,0.85,,,
69,529,11,0,DELAWAR,100,BAYARD  T.,-0.166,-0.986,-60.38889,197,30,0.736,,,
69,2782,11,0,DELAWAR,200,DUPONT  T.,0.422,-0.182,-6.78811,70,2,0.908,,,
69,9456,43,0,FLORIDA,100,TRAMMELL,-0.369,-0.563,-59.6713,210,29,0.753,,,
69,3216,43,0,FLORIDA,100,FLETCHER,-0.289,-0.831,-49.30319,146,20,0.713,,,
69,4120,44,0,GEORGIA,100,HARRIS  W.,-0.345,-0.535,-50.30588,210,18,0.787,,,
69,3536,44,0,GEORGIA,100,GEORGE  W.,-0.335,-0.8,-52.82801,190,22,0.757,,,
69,3676,63,0,IDAHO,200,GOODING  F.,0.357,0.504,-69.10873,196,33,0.703,,,
69,858,63,0,IDAHO,200,BORAH  W.E.,0.261,0.965,-118.62815,166,47,0.489,,,
69,6313,21,0,ILLINOI,200,MCKINLEY,0.467,0.279,-12.4163,60,7,0.813,,,
69,2494,21,0,ILLINOI,200,DENEEN  C.,0.493,0.184,-45.78734,197,22,0.793,,,
69,9875,22,0,INDIANA,200,WATSON  J.,0.526,0.406,-44.10056,194,16,0.797,,,
69,7972,22,0,INDIANA,200,ROBINSON,0.455,0.397,-51.06037,181,22,0.754,,,
69,1070,31,0,IOWA,200,BROOKHART,0.192,0.976,-12.44253,71,5,0.839,,,
69,2252,31,0,IOWA,200,CUMMINS  A.,0.307,0.322,-41.04941,107,17,0.681,,,
69,8863,31,0,IOWA,100,STECK  D.F.,0.012,-0.283,-44.05223,127,18,0.707,,,
69,8933,31,0,IOWA,200,STEWART  D.,0.319,0.45,-17.86723,69,7,0.772,,,
69,1494,32,0,KANSAS,200,CAPPER  A.,0.285,0.332,-52.16857,200,17,0.77,,,
69,2269,32,0,KANSAS,200,CURTIS  C.,0.378,0.007,-46.18025,186,19,0.78,L,,
69,8167,51,0,KENTUCK,200,SACKETT  F.,0.398,-0.156,-48.36433,215,23,0.799,,,
69,2983,51,0,KENTUCK,200,ERNST  R.P.,0.557,-0.099,-33.74974,186,16,0.834,,,
69,7734,45,0,LOUISIA,100,RANSDELL,-0.064,-0.499,-61.23623,181,28,0.713,,,
69,1091,45,0,LOUISIA,100,BROUSSARD,-0.225,-0.793,-65.2652,201,25,0.723,,,
69,3919,2,0,MAINE,200,HALE  F.,0.514,-0.168,-44.61251,223,29,0.819,,,
69,3113,2,0,MAINE,200,FERNALD  B.,0.984,0.177,-26.02537,100,13,0.771,,,
69,3721,2,0,MAINE,200,GOULD  A.R.,0.612,0.124,-11.03071,38,6,0.748,,,
69,9936,52,0,MARYLAN,200,WELLER  O.,0.473,0.154,-63.33679,153,34,0.661,,,
69,1157,52,0,MARYLAN,100,BRUCE  W.C.,0.075,-0.935,-65.78284,196,31,0.715,,,
69,3599,3,0,MASSACH,200,GILLETT  F.,0.326,-0.531,-33.7189,150,15,0.799,,,
69,1356,3,0,MASSACH,200,BUTLER  W.,0.373,-0.318,-30.36056,149,15,0.816,,,
69,9782,3,0,MASSACH,100,WALSH  D.I.,-0.11,-0.836,-22.15115,70,9,0.729,,,
69,3120,23,0,MICHIGA,100,FERRIS  W.,-0.024,-0.116,-74.48856,195,37,0.683,,,
69,2095,23,0,MICHIGA,200,COUZENS  J.,0.13,0.272,-96.07145,191,43,0.605,,,
69,8254,33,0,MINNESO,200,SCHALL  T.,0.488,0.555,-55.79606,175,27,0.727,,,
69,8476,33,0,MINNESO,537,SHIPSTEAD,0.09,0.996,-44.91285,205,21,0.803,,,
69,8888,46,0,MISSISS,100,STEPHENS,-0.377,-0.788,-46.37333,178,18,0.771,,,
69,4126,46,0,MISSISS,100,HARRISON,-0.253,-0.644,-38.53541,185,8,0.812,,,
69,7786,34,0,MISSOUR,100,REED  J.A.,-0.577,-0.817,-101.27096,150,51,0.509,,,
69,10144,34,0,MISSOUR,200,WILLIAMS,0.741,0.671,-33.47216,107,15,0.731,,,
69,4207,34,0,MISSOUR,100,HAWES  H.B.,-0.026,-0.37,-19.11055,67,9,0.752,,,
69,9984,64,0,MONTANA,100,WHEELER  B.,-0.025,0.779,-39.07091,174,19,0.799,,,
69,9788,64,0,MONTANA,100,WALSH  T.J.,-0.036,0.101,-82.34038,197,39,0.658,,,
69,6960,35,0,NEBRASK,200,NORRIS  G.,0.099,0.819,-44.06692,194,23,0.797,,,
69,4654,35,0,NEBRASK,200,HOWELL  R.,0.111,0.72,-50.43294,185,23,0.761,,,
69,7473,65,0,NEVADA,100,PITTMAN  K.,-0.165,-0.419,-38.4185,146,19,0.769,,,
69,7023,65,0,NEVADA,200,ODDIE  T.L.,0.459,0.3,-49.57061,218,21,0.797,,,
69,5227,4,0,NEW HAM,200,KEYES  H.W.,0.463,-0.208,-40.19758,195,24,0.814,,,
69,6750,4,0,NEW HAM,200,MOSES  G.H.,0.996,0.091,-66.75286,180,39,0.69,,,
69,2844,12,0,NEW JER,200,EDGE  W.E.,0.344,-0.535,-45.28474,188,22,0.786,,,
69,2863,12,0,NEW JER,100,EDWARDS  E.,-0.16,-0.987,-51.30183,187,22,0.76,,,
69,982,66,0,NEW MEX,100,BRATTON  S.,-0.155,-0.247,-59.73499,200,27,0.742,,,
69,5023,66,0,NEW MEX,100,JONES  A.A.,0.026,-0.065,-43.11134,147,16,0.746,,,
69,9705,13,0,NEW YOR,200,WADSWORTH,0.576,-0.818,-40.86256,188,19,0.805,,,
69,2062,13,0,NEW YOR,100,COPELAND,-0.005,-0.077,-97.76903,196,43,0.607,,,
69,7120,47,0,NORTH C,100,OVERMAN  L.,-0.291,-0.704,-62.46988,189,25,0.719,,,
69,8514,47,0,NORTH C,100,SIMMONS  F.,-0.185,-0.497,-50.82295,183,22,0.758,,,
69,3347,36,0,NORTH D,200,FRAZIER  L.,0.109,0.994,-36.64993,198,13,0.831,,,
69,6991,36,0,NORTH D,200,NYE  G.P.,0.123,0.992,-30.00453,171,13,0.839,,,
69,10203,24,0,OHIO,200,WILLIS  F.,0.453,0.082,-63.67337,223,24,0.752,,,
69,3124,24,0,OHIO,200,FESS  S.D.,0.485,0.074,-58.22478,213,22,0.761,,,
69,7461,53,0,OKLAHOM,200,PINE  W.B.,0.597,0.593,-67.3014,209,30,0.725,,,
69,4092,53,0,OKLAHOM,200,HARRELD  J.,0.553,0.696,-68.0319,171,30,0.672,,,
69,8834,72,0,OREGON,200,STANFIELD,0.358,0.398,-54.06309,181,23,0.742,,,
69,6367,72,0,OREGON,200,MCNARY  C.,0.24,0.415,-67.38564,210,32,0.726,,,
69,7334,14,0,PENNSYL,200,PEPPER  G.,0.443,-0.495,-24.94744,176,11,0.868,,,
69,7782,14,0,PENNSYL,200,REED  D.A.,0.473,-0.741,-49.47491,213,23,0.793,,,
69,6441,5,0,RHODE I,200,METCALF  J.,0.478,-0.522,-39.02509,206,18,0.827,,,
69,3544,5,0,RHODE I,100,GERRY  P.G.,-0.197,-0.98,-38.61375,162,11,0.788,W,,
69,791,48,0,SOUTH C,100,BLEASE  C.,-0.647,-0.763,-162.03699,210,71,0.462,,,
69,8613,48,0,SOUTH C,100,SMITH  E.D.,-0.326,-0.591,-53.81915,155,20,0.707,,,
69,6349,37,0,SOUTH D,200,MCMASTER,0.241,0.667,-71.0959,208,32,0.71,,,
69,6954,37,0,SOUTH D,200,NORBECK  P.,0.315,0.697,-72.2304,171,35,0.655,,,
69,9548,54,0,TENNESS,100,TYSON  L.D.,-0.181,-0.433,-53.50119,203,24,0.768,,,
69,6293,54,0,TENNESS,100,MCKELLAR,-0.307,-0.407,-60.77356,215,26,0.754,,,
69,6109,49,0,TEXAS,100,MAYFIELD,-0.23,-0.32,-47.91702,208,15,0.794,,,
69,8446,49,0,TEXAS,100,SHEPPARD,-0.221,-0.254,-65.20602,229,25,0.752,,,
69,8713,67,0,UTAH,200,SMOOT  R.,0.567,-0.069,-25.80849,152,10,0.844,,,
69,5274,67,0,UTAH,100,KING  W.H.,-0.376,-0.927,-129.10332,189,73,0.505,,,
69,3789,6,0,VERMONT,200,GREENE  F.,0.428,-0.454,-20.05169,80,10,0.778,,,
69,2302,6,0,VERMONT,200,DALE  P.H.,0.362,0.037,-55.07685,161,29,0.71,,,
69,3625,40,0,VIRGINI,100,GLASS  C.,-0.035,-0.575,-52.44481,166,28,0.729,,,
69,9106,40,0,VIRGINI,100,SWANSON  C.,-0.145,-0.581,-43.3009,168,21,0.773,,,
69,2595,73,0,WASHING,100,DILL  C.C.,-0.005,0.348,-77.16195,189,35,0.665,,,
69,5065,73,0,WASHING,200,JONES  W.L.,0.277,0.27,-86.35204,228,40,0.685,W,,
69,6856,56,0,WEST VI,100,NEELY  M.M.,-0.233,-0.174,-68.06892,202,31,0.714,,,
69,3645,56,0,WEST VI,200,GOFF  G.D.,0.36,-0.317,-48.97745,209,23,0.791,,,
69,5607,25,0,WISCONS,200,LENROOT  I.,0.287,0.35,-90.51752,173,42,0.593,,,
69,5402,25,0,WISCONS,200,LAFOLLETTE,0.138,0.99,-41.11608,196,21,0.811,,,
69,9842,68,0,WYOMING,200,WARREN  F.,0.445,-0.342,-40.05956,194,19,0.813,,,
69,5172,68,0,WYOMING,100,KENDRICK,0.082,-0.071,-65.12732,211,25,0.734,,,
70,743,41,0,ALABAMA,100,BLACK  H.L.,-0.454,-0.27,-43.33756,174,23,0.78,,,
70,4280,41,0,ALABAMA,100,HEFLIN  J.,-0.438,-0.448,-43.33455,174,22,0.78,,,
70,273,61,0,ARIZONA,100,ASHURST  H.,-0.264,-0.722,-46.86855,153,23,0.736,,,
70,4227,61,0,ARIZONA,100,HAYDEN  C.,-0.27,-0.697,-55.2216,167,26,0.718,,,
70,7986,42,0,ARKANSA,100,ROBINSON,-0.152,-0.465,-27.49402,119,6,0.794,L,,
70,1498,42,0,ARKANSA,100,CARAWAY  T.,-0.211,-0.548,-47.50514,152,21,0.732,,,
70,4962,71,0,CALIFOR,200,JOHNSON  H.,0.289,0.585,-34.41861,165,12,0.812,,,
70,8487,71,0,CALIFOR,200,SHORTRIDGE,0.546,0.239,-28.5862,147,13,0.823,,,
70,7422,62,0,COLORAD,200,PHIPPS  L.,0.602,0.059,-36.92505,162,16,0.796,,,
70,9862,62,0,COLORAD,200,WATERMAN,0.959,0.283,-73.44999,167,34,0.644,,,
70,6335,1,0,CONNECT,200,MCLEAN  G.,0.603,-0.399,-18.28433,106,6,0.842,,,
70,716,1,0,CONNECT,200,BINGHAM  H.,0.724,-0.69,-24.91279,167,12,0.861,,,
70,529,11,0,DELAWAR,100,BAYARD  T.,-0.148,-0.989,-51.4797,133,20,0.679,,,
70,4177,11,0,DELAWAR,200,HASTINGS,0.581,-0.08,-5.60774,44,1,0.88,,,
70,9456,43,0,FLORIDA,100,TRAMMELL,-0.326,-0.588,-30.15606,99,15,0.737,,,
70,3216,43,0,FLORIDA,100,FLETCHER,-0.321,-0.692,-50.78874,146,23,0.706,,,
70,3536,44,0,GEORGIA,100,GEORGE  W.,-0.147,-0.264,-50.47282,153,25,0.719,,,
70,4120,44,0,GEORGIA,100,HARRIS  W.,-0.27,-0.249,-46.27425,173,16,0.765,,,
70,858,63,0,IDAHO,200,BORAH  W.E.,0.379,0.926,-93.39827,149,46,0.534,,,
70,3676,63,0,IDAHO,200,GOODING  F.,0.31,0.366,-13.98813,51,7,0.76,,,
70,9298,63,0,IDAHO,200,THOMAS  J.,0.368,0.449,-18.59296,59,6,0.73,,,
70,2494,21,0,ILLINOI,200,DENEEN  C.,0.413,0.104,-38.9873,161,19,0.785,,,
70,3630,21,0,ILLINOI,200,GLENN  O.F.,0.352,-0.347,-20.15841,55,11,0.693,,,
70,7972,22,0,INDIANA,200,ROBINSON,0.263,0.042,-38.83954,138,23,0.755,,,
70,9875,22,0,INDIANA,200,WATSON  J.,0.361,-0.162,-31.97976,143,15,0.8,,,
70,1070,31,0,IOWA,200,BROOKHART,0.139,0.99,-43.41809,180,18,0.786,,,
70,8863,31,0,IOWA,100,STECK  D.F.,-0.228,-0.832,-67.13593,152,33,0.643,,,
70,1494,32,0,KANSAS,200,CAPPER  A.,0.251,0.496,-44.02297,174,16,0.776,,,
70,2269,32,0,KANSAS,200,CURTIS  C.,0.361,-0.031,-45.11128,167,19,0.763,L,,
70,437,51,0,KENTUCK,100,BARKLEY  A.,-0.162,-0.205,-42.58407,170,16,0.778,,,
70,8167,51,0,KENTUCK,200,SACKETT  F.,0.37,-0.103,-49.31438,170,24,0.748,,,
70,7734,45,0,LOUISIA,100,RANSDELL,-0.113,-0.602,-51.99018,122,27,0.653,,,
70,1091,45,0,LOUISIA,100,BROUSSARD,-0.147,-0.794,-63.10098,161,36,0.676,,,
70,3919,2,0,MAINE,200,HALE  F.,0.377,-0.168,-56.89705,177,26,0.725,,,
70,3721,2,0,MAINE,200,GOULD  A.R.,0.499,-0.11,-19.24882,77,8,0.779,,,
70,1157,52,0,MARYLAN,100,BRUCE  W.C.,0.006,-0.581,-84.02631,157,40,0.586,,,
70,9538,52,0,MARYLAN,100,TYDINGS  M.,-0.228,-0.951,-49.3249,138,28,0.699,,,
70,3599,3,0,MASSACH,200,GILLETT  F.,0.505,-0.339,-16.3081,100,8,0.85,,,
70,9782,3,0,MASSACH,100,WALSH  D.I.,-0.053,-0.207,-68.13821,171,36,0.671,,,
70,2095,23,0,MICHIGA,200,COUZENS  J.,0.24,0.393,-60.41165,168,27,0.698,,,
70,3120,23,0,MICHIGA,100,FERRIS  W.,-0.048,-0.136,-10.86886,43,4,0.777,,,
70,9604,23,0,MICHIGA,200,VANDENBERG,0.506,0.36,-31.44721,131,8,0.787,,,
70,8254,33,0,MINNESO,200,SCHALL  T.,0.432,0.452,-50.18309,167,22,0.74,,,
70,8476,33,0,MINNESO,537,SHIPSTEAD,0.163,0.823,-21.23233,146,6,0.865,,,
70,4126,46,0,MISSISS,100,HARRISON,-0.262,-0.55,-53.27832,156,21,0.711,,,
70,8888,46,0,MISSISS,100,STEPHENS,-0.187,-0.382,-49.16222,147,25,0.716,,,
70,4207,34,0,MISSOUR,100,HAWES  H.B.,-0.133,-0.572,-56.19709,149,33,0.686,,,
70,7786,34,0,MISSOUR,100,REED  J.A.,-0.126,-0.292,-48.98487,104,25,0.624,,,
70,9984,64,0,MONTANA,100,WHEELER  B.,-0.094,0.577,-20.8651,147,9,0.868,,,
70,9788,64,0,MONTANA,100,WALSH  T.J.,-0.103,-0.038,-48.6234,150,23,0.723,,,
70,4654,35,0,NEBRASK,200,HOWELL  R.,0.228,0.974,-16.36793,110,7,0.862,,,
70,6960,35,0,NEBRASK,200,NORRIS  G.,0.166,0.843,-31.43064,158,14,0.82,,,
70,7473,65,0,NEVADA,100,PITTMAN  K.,-0.03,-0.118,-43.09203,119,18,0.696,,,
70,7023,65,0,NEVADA,200,ODDIE  T.L.,0.39,0.199,-55.78362,182,27,0.736,,,
70,5227,4,0,NEW HAM,200,KEYES  H.W.,0.547,-0.157,-20.26891,142,8,0.867,,,
70,6750,4,0,NEW HAM,200,MOSES  G.H.,0.38,-0.502,-35.43964,163,16,0.805,,,
70,2844,12,0,NEW JER,200,EDGE  W.E.,0.496,-0.236,-30.57429,147,12,0.812,,,
70,2863,12,0,NEW JER,100,EDWARDS  E.,-0.107,-0.99,-26.73018,117,8,0.796,,,
70,982,66,0,NEW MEX,100,BRATTON  S.,-0.06,-0.118,-53.83321,153,24,0.703,,,
70,2289,66,0,NEW MEX,200,CUTTING  B.,0.364,0.439,-34.75163,104,16,0.716,,,
70,2062,13,0,NEW YOR,100,COPELAND,0.01,-0.192,-68.52832,145,29,0.623,,,
70,9713,13,0,NEW YOR,100,WAGNER  R.,-0.06,-0.221,-47.57324,157,20,0.739,,,
70,8514,47,0,NORTH C,100,SIMMONS  F.,-0.139,-0.469,-35.39539,142,10,0.779,,,
70,7120,47,0,NORTH C,100,OVERMAN  L.,-0.21,-0.706,-45.34446,131,23,0.707,,,
70,3347,36,0,NORTH D,200,FRAZIER  L.,0.149,0.989,-17.25996,148,4,0.89,,,
70,6991,36,0,NORTH D,200,NYE  G.P.,0.172,0.985,-23.5279,178,8,0.876,,,
70,3124,24,0,OHIO,200,FESS  S.D.,0.543,0.001,-38.29821,158,16,0.785,,,
70,10203,24,0,OHIO,200,WILLIS  F.,0.354,0.285,-22.75643,50,12,0.634,,,
70,5731,24,0,OHIO,100,LOCHER  C.,-0.184,-0.222,-15.24876,62,5,0.782,,,
70,1322,24,0,OHIO,200,BURTON  T.,0.525,0.851,-13.60796,33,7,0.662,,,
70,7461,53,0,OKLAHOM,200,PINE  W.B.,0.257,-0.02,-58.20322,128,28,0.635,,,
70,9303,53,0,OKLAHOM,100,THOMAS  J.,-0.27,-0.393,-66.99537,158,37,0.654,,,
70,8880,72,0,OREGON,200,STEIWER  F.,0.379,0.233,-56.48105,159,21,0.701,,,
70,6367,72,0,OREGON,200,MCNARY  C.,0.287,0.326,-54.4852,170,23,0.726,,,
70,7782,14,0,PENNSYL,200,REED  D.A.,0.536,-0.596,-29.46214,176,15,0.846,,,
70,6441,5,0,RHODE I,200,METCALF  J.,0.564,-0.591,-23.04373,139,9,0.847,,,
70,3544,5,0,RHODE I,100,GERRY  P.G.,-0.185,-0.703,-48.13152,140,26,0.709,W,,
70,791,48,0,SOUTH C,100,BLEASE  C.,-0.267,-0.964,-94.68095,138,51,0.504,,,
70,8613,48,0,SOUTH C,100,SMITH  E.D.,-0.216,-0.679,-53.8538,139,23,0.679,,,
70,6349,37,0,SOUTH D,200,MCMASTER,0.133,0.742,-31.55939,168,12,0.829,,,
70,6954,37,0,SOUTH D,200,NORBECK  P.,0.27,0.558,-45.66245,135,19,0.713,,,
70,6293,54,0,TENNESS,100,MCKELLAR,-0.276,-0.549,-47.16697,156,21,0.739,,,
70,9548,54,0,TENNESS,100,TYSON  L.D.,-0.233,-0.707,-36.55502,141,12,0.772,,,
70,8446,49,0,TEXAS,100,SHEPPARD,-0.205,-0.081,-44.36325,185,21,0.787,,,
70,6109,49,0,TEXAS,100,MAYFIELD,-0.285,-0.211,-38.0227,156,13,0.784,,,
70,8713,67,0,UTAH,200,SMOOT  R.,0.397,-0.398,-34.32617,135,15,0.775,,,
70,5274,67,0,UTAH,100,KING  W.H.,-0.412,-0.911,-115.28761,133,67,0.42,,,
70,2302,6,0,VERMONT,200,DALE  P.H.,0.29,0.06,-74.05598,109,33,0.507,,,
70,3789,6,0,VERMONT,200,GREENE  F.,0.517,-0.399,-26.93329,128,11,0.81,,,
70,9106,40,0,VIRGINI,100,SWANSON  C.,-0.199,-0.571,-40.23676,152,14,0.767,,,
70,3625,40,0,VIRGINI,100,GLASS  C.,-0.299,-0.736,-56.78794,150,28,0.685,,,
70,2595,73,0,WASHING,100,DILL  C.C.,-0.008,0.318,-56.9949,173,21,0.719,,,
70,5065,73,0,WASHING,200,JONES  W.L.,0.244,0.251,-49.30223,150,24,0.72,W,,
70,3645,56,0,WEST VI,200,GOFF  G.D.,0.381,-0.477,-28.02533,115,13,0.784,,,
70,6856,56,0,WEST VI,100,NEELY  M.M.,-0.192,0.008,-34.9306,155,12,0.798,,,
70,761,25,0,WISCONS,200,BLAINE  J.,0.138,0.99,-48.17043,185,24,0.771,,,
70,5402,25,0,WISCONS,200,LAFOLLETTE,0.148,0.989,-13.65958,143,6,0.909,,,
70,9842,68,0,WYOMING,200,WARREN  F.,0.645,-0.171,-31.2438,137,17,0.796,,,
70,5172,68,0,WYOMING,100,KENDRICK,0.054,-0.102,-49.53114,151,17,0.72,,,
71,743,41,0,ALABAMA,100,BLACK  H.L.,-0.36,-0.445,-80.20094,411,32,0.823,,,
71,4280,41,0,ALABAMA,100,HEFLIN  J.,-0.301,-0.6,-123.79565,363,43,0.711,,,
71,273,61,0,ARIZONA,100,ASHURST  H.,-0.033,-0.155,-120.5814,307,63,0.675,,,
71,4227,61,0,ARIZONA,100,HAYDEN  C.,-0.061,-0.121,-128.50739,347,64,0.691,,,
71,7986,42,0,ARKANSA,100,ROBINSON,-0.281,-0.617,-39.98464,156,20,0.774,L,,
71,1498,42,0,ARKANSA,100,CARAWAY  T.,-0.432,-0.625,-64.76997,298,29,0.805,,,
71,4962,71,0,CALIFOR,200,JOHNSON  H.,0.372,0.695,-192.44777,356,102,0.582,,,
71,8487,71,0,CALIFOR,200,SHORTRIDGE,0.572,0.351,-73.52066,375,30,0.822,,,
71,9862,62,0,COLORAD,200,WATERMAN,0.722,0.447,-79.23642,318,39,0.779,,,
71,7422,62,0,COLORAD,200,PHIPPS  L.,0.324,-0.419,-82.84434,391,37,0.809,,,
71,9724,1,0,CONNECT,200,WALCOTT  F.,0.327,-0.585,-54.68186,327,21,0.846,,,
71,716,1,0,CONNECT,200,BINGHAM  H.,0.246,-0.969,-70.36639,352,38,0.819,,,
71,9439,11,0,DELAWAR,200,TOWNSEND,0.481,-0.051,-40.80321,334,16,0.885,,,
71,4177,11,0,DELAWAR,200,HASTINGS,0.455,-0.361,-50.61869,345,19,0.864,,,
71,3216,43,0,FLORIDA,100,FLETCHER,-0.166,-0.556,-172.00607,337,81,0.6,,,
71,9456,43,0,FLORIDA,100,TRAMMELL,-0.091,-0.434,-213.29895,400,100,0.587,,,
71,3536,44,0,GEORGIA,100,GEORGE  W.,-0.278,-0.394,-80.48457,394,35,0.815,,,
71,4120,44,0,GEORGIA,100,HARRIS  W.,-0.373,-0.521,-90.71278,418,41,0.805,,,
71,9298,63,0,IDAHO,200,THOMAS  J.,0.449,0.466,-109.70712,384,43,0.751,,,
71,858,63,0,IDAHO,200,BORAH  W.E.,0.233,0.846,-116.88086,380,46,0.735,,,
71,2494,21,0,ILLINOI,200,DENEEN  C.,0.453,0.135,-46.96124,242,18,0.824,,,
71,3630,21,0,ILLINOI,200,GLENN  O.F.,0.274,-0.049,-106.4372,319,45,0.716,,,
71,7972,22,0,INDIANA,200,ROBINSON,0.355,0.291,-130.7368,327,66,0.67,,,
71,9875,22,0,INDIANA,200,WATSON  J.,0.583,0.044,-41.2094,342,18,0.886,L,,
71,8863,31,0,IOWA,100,STECK  D.F.,-0.079,-0.322,-139.05977,289,67,0.618,,,
